dataset,status,n_features,refinement_type,r2,rmse,complexity,complexity_original,complexity_simplified,seconds,error,noise_strength,expr,expr_simplified
192_vineyard,ok,2,NoRef,0.4697879099002382,3.168914473647579,58,54,58,19.03609871864319,,0.1,(((81.4 * sqrt((-5e-05 + (0.791 * sin((0.069 + (0.0119 * (-1.7076703227012184 + (0.5208144092695798 * x_0))))))))) - ((0.373 + (-0.35000000000000003 * (-4.169458226011473 + (0.431896071220312 * x_1)))) * (0.787 + (-7.29 * cos((-0.00407 + (-1.07 * abs((69.9 + (26.2 * (-1.7076703227012184 + (0.5208144092695798 * x_0)))))))))))) + (-0.0366 + (3.11 * inv((-37.7 + (0.00156 * (-1.7076703227012184 + (0.5208144092695798 * x_0)))))))),((0.0008124704784605445*x_0 - 37.702663965703417)*((1.8323103791040157 - 0.15116362492710921*x_1)*(7.29*cos(1.07*Abs(13.64533752286299*x_0 + 25.159037545228085) + 0.00407) - 0.787) + 81.4*sqrt(0.791*sin(0.006197691470308*x_0 + 0.048678723159855505) - 5.0e-5) - 0.0366) + 3.11)/(0.0008124704784605445*x_0 - 37.702663965703417)
210_cloud,ok,5,NoRef,0.8499087985514248,0.41537994405907575,36,36,36,13.96877121925354,,0.1,(((((6.99 + tan(((-0.0297 + (-11.5 * (-1.4231307757262779 + (0.9371836815758414 * x_1)))) - (0.00029 + (-0.0599 * (-1.349156164026494 + (0.6152466562861073 * x_4))))))) * (-0.891 + (-0.9610000000000001 * (-1.0570827394885711 + (0.7017329636726495 * x_2))))) * (-0.022400000000000003 + (-0.00481 * (-1.0 + (2.0 * x_0))))) + (0.303 + (0.0869 * (-1.3542915032506988 + (1.1265769290074164 * x_3))))) * (2.49 + (0.605 * (-1.3542915032506988 + (1.1265769290074164 * x_3))))),(0.6815790420494869*x_3 + 1.6706536405333275)*(0.097899535130744491*x_3 + (0.00962*x_0 + 0.017590000000000003)*(0.6743653780894163*x_2 - 0.12485651264851692)*(tan(-10.77761233812218*x_1 + 0.03685327471153783*x_4 + 16.255199466627009) + 6.99) + 0.18531206836751426)
215_2dplanes,ok,10,NoRef,0.6479487333800732,2.7606563308227448,90,90,90,20.727111101150513,,0.1,((((-6.11 + (0.07603639459945774 + (1.1697906861455036 * x_4))) - (0.00484 + (-2.15 * cos(((3.35 + (31.8 * (-0.03138824102871723 + (1.2555296411486891 * x_1)))) * (((0.0637 * (0.02000400120040014 + (1.000200060020007 * x_0))) - (0.0345 + (0.42300000000000004 * (-0.16290204253291504 + (1.2066817965401115 * x_3))))) + ((-0.09300000000000001 + (-1.0 * sqrt(((-0.0007599999999999999 + (-0.0014299999999999998 * (0.07603639459945774 + (1.1697906861455036 * x_4)))) + (5.96 + (0.0022099999999999997 * (0.07603639459945774 + (1.1697906861455036 * x_4)))))))) * (0.911 + (0.0040999999999999995 * (-0.08057455696049687 + (1.2396085686230287 * x_8))))))))))) * (((-0.22 * (0.07603639459945774 + (1.1697906861455036 * x_4))) - (0.00116 + (0.0815 * (0.047524845652175754 + (1.1881211413043937 * x_5))))) + ((-0.07980000000000001 + (-0.06860000000000001 * inv(((0.404 + (0.0345 * (-0.03114373299321498 + (1.2457493197285991 * x_6)))) * (-0.927 + (-0.0775 * (-0.0 + (1.2038585308576921 * x_2)))))))) - (0.07310000000000001 + (0.74 * (0.02000400120040014 + (1.000200060020007 * x_0))))))) + ((0.0263 + (0.00156 * (-0.030001500112509377 + (1.200060004500375 * x_7)))) * (-0.0371 + (-8.22 * (0.02500781616401777 + (1.2503908082008883 * x_9)))))),(0.001872093607020585*x_7 + 0.026253197659824486)*(-10.278212443411303*x_9 - 0.2426642488682261) + (1.1697906861455036*x_4 + 2.15*cos((39.925842588528314*x_1 + 2.351853935286792)*(0.06371274382327445*x_0 - 0.51042639993646721*x_3 + (0.0050823951313544171*x_8 + 0.91066964431646199)*(-1.0*sqrt(0.00091243673519349269*x_4 + 5.9592993083877875) - 0.09300000000000001) + 0.035681818867888555)) - 6.038803605400543)*(-0.7401480444148052*x_0 - 0.25735395095201079*x_4 - 0.09683187301630809*x_5 - 0.18946424262082915 - 0.06860000000000001/((-0.093299036141471137*x_2 - 0.927)*(0.042978351530636673*x_6 + 0.4029255412117341)))
218_house_8L,ok,8,BFGS,0.10120602607541174,38422.70953423374,109,109,109,21.40205144882202,,0.1,((0.8220001104617408 + (0.8269999983546785 * (-1.5037336233963396 + (3.0832213967881748 * x_7)))) - ((((cos(((0.3190046818448902 + (-0.008883955578039891 * (-8.745399041277315 + (1.4579020752294582 * x_6)))) - ((-0.008664681844890238 + (-2.199828437264935 * (-0.3762519483828514 + (8.305362235129161 * x_4)))) + (0.030095318155109765 + (7.689852623941009 * inv(((-0.010436594972332534 + (5.0509252881633975 * (-8.051727895827435 + (16.731591247493967 * x_2)))) - (0.06517659497233254 + (0.06540689387665721 * (-7.96909359589554 + (11.183243963289556 * x_3))))))))))) * (-6.1999811402564795 + (0.07021071066297517 * sqrt((0.321001165705261 + (-0.005930295595557656 * (-1.2420794631854704 + (7.280171385208041 * x_5)))))))) + (-0.04467855688250583 + (-19.500108348950764 * arctan((0.09866676835741246 + (-7.310170947943864 * inv((5.589770919626308 + (-0.96003221856177 * abs((-0.01864793336544632 + (-0.2011587237082852 * (-8.051727895827435 + (16.731591247493967 * x_2)))))))))))))) * (0.998479298405209 + (53.200028436946596 * abs(((-0.024028675157120035 + (-0.00819215284160204 * (-1.5037336233963396 + (3.0832213967881748 * x_7)))) + (-0.11799867515712005 + (-0.032165442145915706 * (-0.4354479563349125 + (54.54681096758018 * x_1))))))))) * (0.004742150012414514 + (-97.10002050692745 * sqrt(((0.6141467107222631 + (0.767929595931096 * (-8.051727895827435 + (16.731591247493967 * x_2)))) + ((0.06954671072226312 + (-0.007172071636012424 * (-0.2735558448495786 + (0.00011731984031014947 * x_0)))) - (-6.770146710722264 + (-0.7719416884110831 * (-8.745399041277315 + (1.4579020752294582 * x_6))))))))))),2.5498240900709301*x_7 - (0.004742150012414514 - 97.10002050692745*sqrt(-8.4142629902993003e-7*x_0 + 12.848684105972305*x_2 + 1.1254153894906499*x_6 - 5.478296157059673))*(53.200028436946596*Abs(1.7545222924219006*x_1 + 0.025258220926986455*x_7 + 0.11570215859127337) + 0.998479298405209)*((0.07021071066297517*sqrt(0.32836706407512241 - 0.04317356830060412*x_5) - 6.1999811402564795)*cos(-18.27037202662339*x_4 + 0.012951937273470678*x_6 + 0.452421953499324 + 7.689852623941009/(84.510017343180645*x_2 - 0.73146125110364736*x_3 - 40.22305557327023)) - 19.500108348950764*atan(0.09866676835741246 - 7.310170947943864/(5.589770919626308 - 0.96003221856177*Abs(3.3657055409546018*x_2 - 1.601027373805597))) - 0.04467855688250583) - 0.42158759361290678
225_puma8NH,ok,8,NoRef,0.13204238510444877,5.239832762789032,43,43,43,21.99467945098877,,0.1,((0.1 + (8.0 * cos(((0.7000000000000001 + (-0.9 * (-0.06585661692848528 + (0.8959411617355382 * x_2)))) + (-0.01 + (-1.0 * (-0.07710723083161697 + (0.9234518833549156 * x_1)))))))) + (0.01 + (-3.0 * sin(((0.01 + (-0.9 * (-0.031097369547192274 + (0.9193982774372316 * x_5)))) + ((0.01 + (0.9 * (-0.01549372006853783 + (0.9102782276193362 * x_0)))) + ((0.01 + (0.6 * (-0.0263697467348816 + (2.836613933023496 * x_7)))) + ((0.01 + (0.9 * (-0.07572364437013104 + (0.9138359759094098 * x_3)))) + ((0.01 + (9.0 * (-0.022023529833178766 + (0.8877592340102415 * x_4)))) + (0.02 + (0.060000000000000005 * (-0.09681685113891113 + (2.9689157921727203 * x_6))))))))))))),-3.0*sin(0.8192504048574026*x_0 + 0.8224523783184688*x_3 + 7.989833106092173*x_4 - 0.8274584496935085*x_5 + 0.17813494753036323*x_6 + 1.701968359814098*x_7 - 0.20395062301020146) + 8.0*cos(0.9234518833549156*x_1 + 0.8063470455619844*x_2 - 0.8263781860672538) + 0.11
228_elusage,ok,2,NoRef,0.7418616439537625,12.08698397409874,53,51,53,14.701487302780151,,0.1,((((2.5 + sin((-3.494368107086116 + (0.06492913712491094 * x_0)))) + ((0.00215 + (-1.6 * (-3.494368107086116 + (0.06492913712491094 * x_0)))) - (-0.513 + (-0.6970000000000001 * cos(((-43.6 + (0.675 * (-3.494368107086116 + (0.06492913712491094 * x_0)))) * (-45.0 + (0.00164 * (-3.494368107086116 + (0.06492913712491094 * x_0)))))))))) * (-8.42 + (-0.603 * ((0.0897 + (-1.46 * (-1.588178110693536 + (0.281773535768208 * x_1)))))**2))) * (-0.618 + (-0.199 * inv((0.229 + (0.026900000000000004 * (-3.494368107086116 + (0.06492913712491094 * x_0)))))))),(0.0010793949613919446*x_0 + 0.282430925714179)*(0.603*(0.411389362221584*x_1 - 2.408440041612563)**2 + 8.42)*(-0.1038866193998575*x_0 + sin(0.06492913712491094*x_0 - 3.494368107086116) + 0.6970000000000001*cos((0.0001064837848848539*x_0 - 45.00573076369562)*(0.04382716755931489*x_0 - 45.95869847228313)) + 8.606138971337786)/(0.0017465937886601046*x_0 + 0.13500149791938347)
229_pwLinear,ok,10,NoRef,0.7206509847545028,2.3591172654061454,64,66,64,18.783512353897095,,0.1,((-0.0344 + (0.015000000000000001 * cos(((-0.5840000000000001 + (-43.4 * (0.024260699053001707 + (1.2130349526500854 * x_3)))) * (-5.36 + (-0.053200000000000004 * (-0.12885860791431716 + (1.227224837279211 * x_5)))))))) * ((((7.2700000000000005 + (-0.024800000000000003 * (0.07877919836271194 + (1.2119876671186451 * x_9)))) - (((-3.62 * (0.1308442961026054 + (1.2461361533581465 * x_1))) * (-9.4 + (0.038500000000000006 * (0.047863877241182545 + (1.1965969310295634 * x_8))))) + (-0.0679 + (36.9 * (-0.0708881205008336 + (1.2888749181969743 * x_4)))))) - (-6.68 + (13.6 * (0.024625761678892605 + (1.2312880839446303 * x_6))))) - (((56.800000000000004 + (-71.10000000000001 * (-0.07017213284715496 + (1.0024590406736422 * x_0)))) + ((59.5 + (0.462 * (-0.029787773436724965 + (1.1915109374689985 * x_7)))) * (-0.867 + (0.394 * (0.13630961003872036 + (1.1853009568584378 * x_2)))))) - (-0.0679 + (-36.300000000000004 * (-0.12885860791431716 + (1.227224837279211 * x_5))))))),(0.015000000000000001*cos((52.645716945013705*x_3 + 1.6369143389002742)*(0.06528836134325403*x_5 + 5.3531447220589586)) - 0.0344)*(71.274837791895971*x_0 - 47.55948448146835*x_4 - 44.548261593235364*x_5 - 16.745517941646972*x_6 - 0.030057294144542402*x_9 + (4.5110128751564905*x_1 + 0.4736563518914316)*(0.046068981844638198*x_8 - 9.3981572407262148) - (0.46700857700222451*x_2 - 0.81329401364474417)*(0.55047805311067733*x_7 + 59.486238048672233) - 40.882763614614584)
230_machine_cpu,ok,6,BFGS,0.8214351295515079,68.98752094441042,69,69,69,18.686044692993164,,0.1,((((0.006497057081859549 + abs(((-7.250000278058458 + (51.59999762763041 * sin(((41.99978078923008 + (-0.634691414903298 * (-0.6323138508124196 + (0.02430107036173788 * x_3)))) * ((0.3208065505120904 + (1.9344096339318952 * (-0.7169976175893781 + (0.03797656872825096 * x_5)))) - (0.4331934494879096 + (-4.098217023254476 * inv((0.23550436187632806 + (0.48127601253515445 * (-0.7169976175893781 + (0.03797656872825096 * x_5)))))))))))) - (0.007150278058457734 + (0.014904945885822462 * (-0.7539783429454673 + (0.00025457276565311854 * x_1))))))) + (1.7499970570818595 + (34.09998877888676 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))))) * (((0.005493854307987928 + (-0.7539783429454673 + (0.00025457276565311854 * x_1))) - (-2.3199438543079878 + (-1.4298778398946759 * (-0.6323138508124196 + (0.02430107036173788 * x_3))))) * ((0.006142917708022664 + (0.006621193107135567 * ((-0.5900052997837391 + (-0.0008164024515629387 * (-0.7692023071461158 + (0.003791788953692772 * x_0)))))**3)) - (-0.6242129177080227 + (-0.005315391799026129 * (-0.7047263654341995 + (0.14485639577270287 * x_4))))))) - (-4.190000245117822 + (-6.349997470222053 * (-1.0157486231470525 + (8.41758769093056e-05 * x_2))))),0.0005345166054278135*x_2 + (0.00025457276565311854*x_1 + 0.03474756199597029*x_3 + 0.66732780253536154)*(0.002870396458060274*x_2 + Abs(3.7943932960638949e-6*x_1 + 51.59999762763041*sin((0.01542368073155601*x_3 - 42.40110496186517)*(0.073462240411605398*x_5 - 1.4993539979469291 + 4.098217023254476/(0.018277211567299864*x_5 - 0.10956939251429335))) + 7.2459125497162315) - 32.880522537320448)*(0.00076996849812670806*x_4 + 0.006621193107135567*(-3.095625797604049e-6*x_0 - 0.5893773211344371)**3 + 0.6266099386726589) - 2.2600009422474948
344_mv,ok,10,NoRef,0.9305243698345818,2.5253405816922894,114,114,114,23.275161266326904,,0.1,(((0.00343 + (-7.32 * (-0.08262425328176871 + (0.3485338209019501 * x_0)))) * (-0.316 + (0.09440000000000001 * (-0.5619514869490163 + (2.341464528954235 * x_7))))) - ((-0.28400000000000003 + (0.258 * (-0.08262425328176871 + (0.3485338209019501 * x_0)))) - ((((0.00441 + ((0.025300000000000003 + (0.00198 * inv((-0.004229999999999999 + (-4.5600000000000005 * tan((8.77 + (0.5800000000000001 * (1.3389884173455886 + (0.3190495684869531 * x_3)))))))))))**2) - (-0.0902 + (0.07740000000000001 * (0.9175113942281458 + (0.09481017314613248 * x_5))))) * (-38.300000000000004 + (-5.66 * cos((((0.17200000000000001 + (0.07176828705486599 + (1.6917112741967857 * x_4))) + ((-0.020200000000000003 + (-9.11 * (-19.94909374672912 + (0.018109774499670123 * x_9)))) * ((-0.00818 + (4.07 * (-0.7257530966188903 + (2.1036321641127254 * x_6)))) * (0.045000000000000005 + (0.00187 * ((81.4 + (-68.5 * inv(((0.0708 + (-0.009729999999999999 * ((-0.00866 + (0.861 * (8.731675768609247 + (0.6975312065809712 * x_1)))))**2)) - (-0.030100000000000002 + (0.9600000000000001 * log((0.0805 + (0.0025 * (-0.7257530966188903 + (2.1036321641127254 * x_6))))))))))))**2))))) * (0.00156 + (0.00232 * (-2.4616167895905274 + (0.008477159847985765 * x_8))))))))) * ((2.0300000000000002 + (-0.894 * (-0.5619514869490163 + (2.341464528954235 * x_7)))) + (-0.268 + (-0.00195 * (-0.6964409092807232 + (1.5476464650682737 * x_2)))))))),-0.08992172579270313*x_0 + (0.608239534022547 - 2.551267569002275*x_0)*(0.2210342515332798*x_7 - 0.3690482203679872) + (-5.66*cos((1.966701084732697e-5*x_8 - 0.0041509509518500236)*(1.6917112741967857*x_4 + (181.71604403270227 - 0.16498004569199481*x_9)*(8.561782907938793*x_6 - 2.961995103238884)*(0.00187*(81.4 - 68.5/(-0.009729999999999999*(0.6005743688662162*x_1 + 7.509312836772562)**2 - 0.9600000000000001*log(0.0052590804102818136*x_6 + 0.07868561725845278) + 0.1009))**2 + 0.045000000000000005) + 0.243768287054866)) - 38.300000000000004)*(-0.0030179106068831336*x_2 - 2.093269288885086*x_7 + 2.2657426891055182)*(-0.007338307401510655*x_5 + (0.025300000000000003 + 0.00198/(-4.5600000000000005*tan(0.1850487497224328*x_3 + 9.5466132820604411) - 0.004229999999999999))**2 + 0.02359461808674151) + 0.30531705734669636
485_analcatdata_vehicle,ok,4,NoRef,0.39850260131236315,218.21406075677635,34,30,34,12.201935529708862,,0.1,((((80.3 + (-2.57 * (-1.4638501094227998 + (0.5855400437691199 * x_3)))) + (0.00409 + (13.3 * cos((-12.3 + (7.46 * (-1.0 + (2.0 * x_2)))))))) - (64.1 + (0.0497 * (-1.0 + (2.0 * x_0))))) * (6.25 + (-0.059500000000000004 * inv((0.00678 + (0.00908 * (-1.0 + (2.0 * x_0)))))))),-(0.1135*x_0 - 0.073875000000000003)*(0.0994*x_0 + 1.504837912486638*x_3 - 13.3*cos(14.92*x_2 - 19.76) - 20.0158847812166)/(0.01816*x_0 - 0.0023)
519_vinnie,ok,2,NoRef,0.6972507777910317,1.6654330590539155,19,19,19,15.98163914680481,,0.1,(0.8 + (0.060000000000000005 * abs(((90.0 + (44.0 * (-3.050344651934337 + (0.22536717044213794 * x_1)))) - (0.01 + (15.0 * tan((0.02 + (6.8 * (-128.04990782468957 + (1.4940774496784266 * x_0))))))))))),0.060000000000000005*Abs(-9.9161554994540694*x_1 + 15.0*tan(10.159726657813301*x_0 - 870.71937320788905) + 44.22516468511083) + 0.8
522_pm10,ok,7,NoRef,-0.4428010464978971,1.0466792428456473,97,97,97,19.500662326812744,,0.1,(-0.014700000000000001 + (0.339 * log(((-0.6930000000000001 + (-76.8 * abs(((((0.0903 + (-0.12981253370068688 + (0.9947320404949649 * x_3))) * (((0.00511 + ((-9.96 + (0.028900000000000002 * inv((0.00715 + (-1.85 * (-7.079162907839687 + (0.987710095069961 * x_0))))))))**3) + (-0.0062499999999999995 + (-1.99 * (-1.5591481867057306 + (0.005027969450348218 * x_6))))) * (0.11800000000000001 + (-0.0016899999999999999 * (-1.6816570543158895 + (0.011591759038935135 * x_4)))))) * (-0.5930000000000001 + (-0.65 * (-2.0008354353416413 + (0.15444503553389743 * x_5))))) * ((0.058 + (-79.60000000000001 * tan((-0.024900000000000002 + (-1.6816570543158895 + (0.011591759038935135 * x_4)))))) * (-33.6 + (79.60000000000001 * (-1.5591481867057306 + (0.005027969450348218 * x_6))))))))) * (-0.00585 + (0.016900000000000002 * inv(((-0.09100000000000001 + (-93.9 * (-1.5591481867057306 + (0.005027969450348218 * x_6)))) + (0.733 + (-1.7 * arctan(((-79.5 + (-0.0066 * (-1.7456009505041916 + (0.5312236624740025 * x_2)))) * ((0.007699999999999999 + (-1.81 * (-1.5591481867057306 + (0.005027969450348218 * x_6)))) * (2.18 + (-41.6 * (-0.19671235889801858 + (0.1523720850826871 * x_1))))))))))))))))),0.339*log((-0.00585 + 0.016900000000000002/(-0.4721263313876977*x_6 - 1.7*atan((2.8297582179373725 - 0.009100624705130275*x_6)*(10.363234130157573 - 6.338678739439784*x_1)*(-0.003506076172328417*x_2 - 79.488479033726672)) + 147.04601473166811))*(-76.8*Abs((0.9947320404949649*x_3 - 0.039512533700686875)*(1.9590072775800377e-5*x_4 - 0.12084200042179386)*(0.10038927309703333*x_5 - 0.70754303297206679)*(0.4002263682477182*x_6 - 157.70819566177617)*(79.60000000000001*tan(0.011591759038935135*x_4 - 1.7065570543158895) - 0.058)*(0.01000565920619295*x_6 + (9.96 - 0.028900000000000002/(13.10360137950342 - 1.82726367587943*x_0))**3 - 3.1015648915444039)) - 0.6930000000000001)) - 0.014700000000000001
523_analcatdata_neavote,ok,2,NoRef,0.7304007325534401,2.049898051642828,14,14,14,7.6021997928619385,,0.1,((0.5900000000000001 + (1.7 * sin((-21.3 * (-32.42453434284643 + (3.268602252303068 * x_1)))))) + (5.53 + (-4.41 * (-1.1000004629242885 + (1.0091747366277877 * x_0))))),-4.4504605885285439*x_0 - 1.7*sin(69.62122797405535*x_1 - 690.642581502629) + 10.971002041496113
529_pollen,ok,4,NoRef,0.6533873683815525,1.9901812690520844,46,42,46,17.162310361862183,,0.1,((0.00081 + (-0.09000000000000001 * inv((83.3 + (50.300000000000004 * (0.008717172475124766 + (0.20153683119485272 * x_1))))))) - ((((0.0052 + (0.008717172475124766 + (0.20153683119485272 * x_1))) + (-0.0128 + (-5.14 * (-0.14240534481180597 + (0.1466357845322108 * x_0))))) * (-1.09 + (-0.00409 * (0.13411228300539055 + (0.09366364070564696 * x_3))))) - ((-0.12300000000000001 + (-4.0200000000000005 * (0.13411228300539055 + (0.09366364070564696 * x_3)))) + (-0.09960000000000001 + (-1.7 * cos(((-0.08750000000000001 + (31.2 * (-0.030628056605373096 + (0.1278483556294714 * x_2)))) - (23.8 + (6.43 * (-0.030628056605373096 + (0.1278483556294714 * x_2))))))))))),((10.137302609101093*x_1 + 83.738473775498773)*(-0.37652783563670083*x_3 + (0.0003830842904860961*x_3 + 1.0905485192374921)*(-0.7537079324955635*x_0 + 0.20153683119485272*x_1 + 0.73308064480780741) - 1.7*cos(3.166803768942007*x_2 - 24.646156962115092) - 0.7609213776816701) - 0.09000000000000001)/(10.137302609101093*x_1 + 83.738473775498773)
537_houses,ok,8,BFGS,0.21909055326950289,88448.14500104614,96,96,96,19.972949981689453,,0.1,(((-6.009029628653107 + (-1.616400063304611 + (0.0017131956155851734 * x_4))) * (-53.49540503727232 + (-43.09939723777489 * inv(((-1.0425606007274475 + (-14.891966593422037 * (-1.516023044552607 + (0.4819862123055841 * x_0)))) * ((7.702966188926978 + (5.99052131508641 * (-1.2807665932048524 + (0.0031092227789157063 * x_5)))) + (0.005096188926977711 + (0.04803993537737818 * (-1.5066316366506536 + (0.0007951087204436459 * x_2)))))))))) * ((((((1.9037364036661564 + (-1.516023044552607 + (0.4819862123055841 * x_0))) + ((-0.028693596333843555 + (0.025941357938583133 * sqrt((0.7012779228531558 + (0.022694529378274503 * (-1931.3382469098758 + (51.06894768888684 * x_6))))))) - ((0.26749952639291136 + (-0.08544631755774029 * (-4.071076517823106 + (0.09225190387090654 * x_1)))) * (9.500793491863929 + (-0.05018128981584389 * (-1.2807665932048524 + (0.0031092227789157063 * x_5))))))) * (0.09371253093722551 + (3.5448302805645335 * sin((-0.05370423756116881 + (98.49202817927167 * (-1.516023044552607 + (0.4819862123055841 * x_0)))))))) - (19.992342531625066 + (-0.04418139036901008 * (-1.2904738757872565 + (0.0029224672776394607 * x_3))))) * ((-40.49585585659806 + (-0.0062788249114311846 * (-1.2807665932048524 + (0.0031092227789157063 * x_5)))) - (-7.9941441434019405 + (9.03824636045897 * (-1.516023044552607 + (0.4819862123055841 * x_0)))))) - (0.009900835310526355 + (-93.19967022210714 * (4732.105772728812 + (38.70787762899494 * x_7)))))),(-53.49540503727232 - 43.09939723777489/((21.534003933607944 - 7.1777225721447799*x_0)*(3.81969715481026e-5*x_2 + 0.018625865330446738*x_5 - 0.036775684852528183)))*(0.0017131956155851734*x_4 - 7.625429691957718)*(3607.561430020007*x_7 + (-4.35631012916235*x_0 - 1.9522265439445231e-5*x_5 - 18.791480239205448)*(0.00012911866763404718*x_3 + (3.5448302805645335*sin(47.47179960442201*x_0 - 149.3698886620618) + 0.09371253093722551)*(0.4819862123055841*x_0 - (0.61535802333668402 - 0.007882585473459611*x_1)*(9.5650640114639927 - 0.00015602480937079257*x_5) + 0.025941357938583133*sqrt(1.1589857336430062*x_6 - 43.129534661028196) + 0.35901976277970584) - 20.049357461692232) + 441030.6875736194)
547_no2,ok,7,NoRef,-0.33044679925052156,0.8510603076872809,87,87,87,17.740221738815308,,0.1,(-0.0323 + (0.14200000000000002 * (((5.49 + (-0.309 * inv((((0.00018999999999999998 * (-1.664176255098275 + (0.011106799904836887 * x_4))) * ((0.535 + (75.4 * (-6.654222247738914 + (0.9476037076783185 * x_0)))) - (0.9700000000000001 + (0.0053 * (-1.664176255098275 + (0.011106799904836887 * x_4)))))) + ((-0.00516 + (-0.7100000000000001 * (-1.593513108814246 + (0.5093537168700765 * x_2)))) * ((-0.09720000000000001 + (81.60000000000001 * (-1.8397826257177994 + (0.14854926327959622 * x_5)))) - (-0.07930000000000001 + (-0.0050999999999999995 * (-1.8397826257177994 + (0.14854926327959622 * x_5)))))))))) + ((((((-0.00157 + (0.00487 * (-0.16485779278081106 + (0.16091536708568774 * x_1)))) + (-4.68 + (-0.00247 * (-1.5089883784697682 + (0.0049762181060208684 * x_6))))) - (-0.798 + (1.6300000000000001 * (-1.593513108814246 + (0.5093537168700765 * x_2))))) * (4.23 + (-2.52 * (-6.654222247738914 + (0.9476037076783185 * x_0))))) + (-0.0307 + (0.085 * (-0.16485779278081106 + (0.16091536708568774 * x_1))))) * (0.030900000000000004 + (-0.032600000000000004 * sin((0.07060000000000001 + (-0.5850000000000001 * tan((-0.501 + (0.06860000000000001 * ((37.7 + (0.787 * (-0.1634556815138494 + (0.9729504782544822 * x_3)))))**2)))))))))))**2)),0.14200000000000002*((0.032600000000000004*sin(0.5850000000000001*tan(0.06860000000000001*(0.7657120263862775*x_3 + 37.5713603786486)**2 - 0.501) - 0.07060000000000001) + 0.030900000000000004)*(0.013677806202283459*x_1 + (20.99864006430206 - 2.387961343349363*x_0)*(0.00078365783770729933*x_1 - 0.83024655849822474*x_2 - 1.2291258721871545e-5*x_6 - 1.2832192887888008) - 0.044712912386368943) + 5.49 - 0.309/((1.126234307258115 - 0.3616411389777544*x_2)*(12.122377484857779*x_5 - 150.15354514996361) + (2.1102919819190083e-6*x_4 - 0.00031619348846867222)*(71.44931955894522*x_0 - 5.8866039495635501e-5*x_4 - 502.1545373453621)))**2 - 0.0323
556_analcatdata_apnea2,ok,3,BFGS,-3.089299562830661e-07,3064.5392053755913,47,47,47,15.060945987701416,,0.1,(583.2596426942494 + (208.9101832378781 * abs((-1.404642798156817 + (7.847841692751063e-12 * exp((10.725236336802789 + (-40.776327333834544 * ((0.2457962234912351 + (-1.4875091219395722 * tan(((-0.13724752963239434 + (-0.32825048406159146 * (-1.414213562373095 + (0.7071067811865475 * x_1)))) * ((-45.39677206737493 + (9.861176877547033 * abs((0.0013532110911523118 + (-1.9639610121239315 + (0.4364357804719848 * x_2)))))) * (0.07447305981926963 + (-19.576747044712203 * inv((32.60427311844597 + (15.731615079612551 * (-1.414213562373095 + (0.7071067811865475 * x_0)))))))))))))**2)))))))),208.9101832378781*Abs(1.404642798156817 - 3.5699422608320877e-7*exp(-40.776327333834544*(1.4875091219395722*tan((0.07447305981926963 - 19.576747044712203/(11.123931701810583*x_0 + 10.356409714824804))*(0.23210814320771805*x_1 - 0.32696875678304176)*(9.861176877547033*Abs(0.4364357804719848*x_2 - 1.9626078010327792) - 45.39677206737493)) + 0.2457962234912351)**2)) + 583.2596426942494
557_analcatdata_apnea1,ok,3,NoRef,-0.04136845387880439,3155.208400565107,62,62,62,18.131560802459717,,0.1,(0.0393 + (18.400000000000002 * sqrt((0.00414 + (0.00806 * sqrt((12.4 + (0.0878 * exp((26.0 + (-0.09670000000000001 * ((0.0782 + (-32.1 * cos(((-76.3 + (-16.2 * (-1.414213562373095 + (0.7071067811865475 * x_1)))) - ((6.59 + (-0.056 * inv((-0.00219 + (-1.9639610121239315 + (0.4364357804719848 * x_2)))))) * (0.0206 + (-0.0801 * abs((-8.32 + (-0.0070999999999999995 * (-1.414213562373095 + (0.7071067811865475 * x_0)))))))))))))**2))))))))))),18.400000000000002*sqrt(0.00806*sqrt(12.4 + 17185059707.852*exp(-0.09670000000000001*(0.0782 - 32.1*cos(11.45512985522207*x_1 + (0.0206 - 0.0801*Abs(0.0050204581464244869*x_0 + 8.3099590837071513))*(6.59 - 0.056/(0.4364357804719848*x_2 - 1.9661510121239315)) + 53.38974028955586))**2)) + 0.00414) + 0.0393
